linda	226	139	77.1842751843
lindaa	13	13	0.415233415233
lindaaa	6	6	0.0884520884521
lindaaaa	1	1	0.002457002457
lindaaaaaa	1	1	0.002457002457
lindaaaaaaaaa	1	1	0.002457002457
lindaaaaaaaaaaaaa	1	1	0.002457002457
lindaaaaaaaaaaaaaaaaa	2	2	0.00982800982801
lindaaagrega	1	1	0.002457002457
lindaas	1	1	0.002457002457
lindaxd	1	1	0.002457002457
lindas	16	14	0.550368550369
lindi	2	2	0.00982800982801
lindii	1	1	0.002457002457
lindis	1	1	0.002457002457
lindiss	1	1	0.002457002457
lindu	4	2	0.019656019656
lindura	8	4	0.0786240786241
linduraa	1	1	0.002457002457
linduras	1	1	0.002457002457
linduu	1	1	0.002457002457
lindda	1	1	0.002457002457
linddaa	1	1	0.002457002457
lindo	131	101	32.5085995086
lindos	17	15	0.626535626536
lindosss	1	1	0.002457002457
lindoo	9	8	0.176904176904
lindooo	1	1	0.002457002457
lindooos	1	1	0.002457002457
lindoooo	2	2	0.00982800982801
lindooooooooooo	1	1	0.002457002457
lindooooona	1	1	0.002457002457
linnda	1	1	0.002457002457
linnnnnnnnndo	1	1	0.002457002457
lisi	1	1	0.002457002457
lisssssssssto	1	1	0.002457002457
lissssssssto	2	2	0.00982800982801
lissto	1	1	0.002457002457
lista	3	3	0.022113022113
listado	1	1	0.002457002457
listu	1	1	0.002457002457
listo	96	66	15.5675675676
listoo	13	12	0.383292383292
listoop	1	1	0.002457002457
listooo	8	8	0.157248157248
listoooo	3	3	0.022113022113
listooooo	1	1	0.002457002457
listoooooo	2	2	0.00982800982801
listooooooooooooooooooo	1	1	0.002457002457
listoque	1	1	0.002457002457
listop	1	1	0.002457002457
listos	1	1	0.002457002457
listorti	1	1	0.002457002457
listouuuu	1	1	0.002457002457
listo:)	1	1	0.002457002457
liso	2	2	0.00982800982801
literaturaaa	1	1	0.002457002457
little	2	2	0.00982800982801
litoooh	1	1	0.002457002457
living	1	1	0.002457002457
livanesa	1	1	0.002457002457
liverpool	1	1	0.002457002457
lizeth	2	1	0.004914004914
lizto	1	1	0.002457002457
lkasdkla	1	1	0.002457002457
lkajhglkagska	1	1	0.002457002457
lkajdklasjfa	1	1	0.002457002457
lksdajklsjalk	1	1	0.002457002457
lkdjslkjfslkd	1	1	0.002457002457
ljñlakjlkñkñl	1	1	0.002457002457
lml	3	1	0.00737100737101
lmfao	3	2	0.014742014742
ll	1	1	0.002457002457
llantas	1	1	0.002457002457
llanos	1	1	0.002457002457
llam	1	1	0.002457002457
llama	40	31	3.04668304668
llamaa	1	1	0.002457002457
llamaba	1	1	0.002457002457
llamada	2	2	0.00982800982801
llamadas	3	3	0.022113022113
llamado	4	4	0.039312039312
llamados	1	1	0.002457002457
llamama	1	1	0.002457002457
llamamo	1	1	0.002457002457
llamamos	2	2	0.00982800982801
llaman	8	8	0.157248157248
llamando	2	2	0.00982800982801
llamas	10	10	0.2457002457
llamar	10	9	0.22113022113
llamaria	1	1	0.002457002457
llamarias	13	13	0.415233415233
llamara	1	1	0.002457002457
llamare	1	1	0.002457002457
llamarte	1	1	0.002457002457
llamaron	1	1	0.002457002457
llamò	1	1	0.002457002457
llame	1	1	0.002457002457
llames	2	2	0.00982800982801
llamen	1	1	0.002457002457
llamo	16	11	0.432432432432
llavaste	10	10	0.2457002457
llave	4	1	0.00982800982801
lleegara	1	1	0.002457002457
llena	4	4	0.039312039312
llenaa	1	1	0.002457002457
llenaba	1	1	0.002457002457
llenado	1	1	0.002457002457
llename	2	2	0.00982800982801
llenamos	1	1	0.002457002457
llenando	1	1	0.002457002457
llenas	2	2	0.00982800982801
llenar	2	2	0.00982800982801
llenarme	1	1	0.002457002457
llenarte	1	1	0.002457002457
llene	2	2	0.00982800982801
llendo	1	1	0.002457002457
lleno	9	9	0.199017199017
llenos	1	1	0.002457002457
llenoo	1	1	0.002457002457
llebas	1	1	0.002457002457
llebamos	1	1	0.002457002457
llega	10	10	0.2457002457
llegas	6	6	0.0884520884521
llegasa	1	1	0.002457002457
llegaste	3	3	0.022113022113
llegar	22	20	1.08108108108
llegaria	1	1	0.002457002457
llegara	2	2	0.00982800982801
llegare	1	1	0.002457002457
llegaron	1	1	0.002457002457
llegado	2	2	0.00982800982801
llegan	2	2	0.00982800982801
llegando	1	1	0.002457002457
lleguuuuuuuuuuooooooo	1	1	0.002457002457
llegue	8	8	0.157248157248
llegues	1	1	0.002457002457
lleguen	1	1	0.002457002457
llego	9	8	0.176904176904
lleva	2	2	0.00982800982801
llevaba	1	1	0.002457002457
llevabamos	2	2	0.00982800982801
llevame	1	1	0.002457002457
llevamos	3	2	0.014742014742
llevan	1	1	0.002457002457
llevando	1	1	0.002457002457
llevas	23	23	1.29975429975
llevasmejor	1	1	0.002457002457
llevaste	5	4	0.04914004914
llevar	5	3	0.036855036855
llevara	1	1	0.002457002457
llevaran	1	1	0.002457002457
llevare	1	1	0.002457002457
llevarias	4	4	0.039312039312
llevarme	2	2	0.00982800982801
llevaron	1	1	0.002457002457
llevarte	1	1	0.002457002457
llevate	1	1	0.002457002457
lleve	3	3	0.022113022113
lleven	2	2	0.00982800982801
llevo	14	13	0.447174447174
llica	1	1	0.002457002457
lllevo	2	2	0.00982800982801
lllllll	2	2	0.00982800982801
llllllll	1	1	0.002457002457
lllllllll	1	1	0.002457002457
lllllllllll	1	1	0.002457002457
llllllllllll	2	1	0.004914004914
llllllllllllllllllll	1	1	0.002457002457
lllllllllllllllllllll	1	1	0.002457002457
lllllllllllllllllllllll	1	1	0.002457002457
lllllllllllllllllllllllllll	3	1	0.00737100737101
llllllllllllllllllllllllllllllllllllllllllll	1	1	0.002457002457
llllllllllllllllllllllllllllllllllllllllllllllllllllll	1	1	0.002457002457
llora	3	3	0.022113022113
lloraste	6	6	0.0884520884521
llorar	24	16	0.943488943489
llorare	1	1	0.002457002457
lloraba	2	2	0.00982800982801
llorabas	1	1	0.002457002457
llorado	1	1	0.002457002457
llorando	5	4	0.04914004914
llore	8	8	0.157248157248
llores	2	2	0.00982800982801
lloremos	1	1	0.002457002457
lloro	1	1	0.002457002457
llorosos	1	1	0.002457002457
llorona	1	1	0.002457002457
lloroncito	1	1	0.002457002457
llovia	1	1	0.002457002457
lloviendo	1	1	0.002457002457
llover	1	1	0.002457002457
lloverrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr	1	1	0.002457002457
llueva	2	1	0.004914004914
llueve	1	1	0.002457002457
lluvia	28	24	1.65110565111
lluviiaa	1	1	0.002457002457
lluvioso	3	3	0.022113022113
lo	1770	382	1661.27764128
loa	1	1	0.002457002457
loc	3	3	0.022113022113
loca	47	42	4.85012285012
locaa	3	3	0.022113022113
locaaa	1	1	0.002457002457
locaaaaaaaaa	1	1	0.002457002457
locachaaaaaaaaa	1	1	0.002457002457
locacho	1	1	0.002457002457
locas	2	2	0.00982800982801
local	1	1	0.002457002457
locura	10	9	0.22113022113
locuraa	1	1	0.002457002457
locuras	4	4	0.039312039312
loco	69	56	9.49385749386
locos	1	1	0.002457002457
locoo	1	1	0.002457002457
locooo	1	1	0.002457002457
locoooo	2	2	0.00982800982801
lobo	1	1	0.002457002457
lobos	1	1	0.002457002457
lodeje	1	1	0.002457002457
logiii	2	2	0.00982800982801
logica	1	1	0.002457002457
logico	3	2	0.014742014742
logra	1	1	0.002457002457
lograr	3	3	0.022113022113
lograrlo	1	1	0.002457002457
logran	1	1	0.002457002457
logro	4	3	0.029484029484
loiras	1	1	0.002457002457
lok	2	2	0.00982800982801
loki	1	1	0.002457002457
lokiitaaa	1	1	0.002457002457
lokiss	1	1	0.002457002457
lokita	1	1	0.002457002457
lokito	1	1	0.002457002457
loka	6	6	0.0884520884521
lokaaa	2	2	0.00982800982801
lokaaaa	1	1	0.002457002457
lokura	1	1	0.002457002457
loketa	1	1	0.002457002457
loko	3	3	0.022113022113
lokooo	1	1	0.002457002457
lomas	3	1	0.00737100737101
lombris	1	1	0.002457002457
lol	5	4	0.04914004914
lola	4	3	0.029484029484
loli	1	1	0.002457002457
lolo	1	1	0.002457002457
lololololulululu	1	1	0.002457002457
loo	8	6	0.117936117936
look	2	2	0.00982800982801
loos	3	3	0.022113022113
looca	1	1	0.002457002457
loocoo	1	1	0.002457002457
loook	1	1	0.002457002457
looocaaa	1	1	0.002457002457
loooco	1	1	0.002457002457
loool	1	1	0.002457002457
looool	1	1	0.002457002457
loooool	1	1	0.002457002457
londres	1	1	0.002457002457
long	3	3	0.022113022113
longie	1	1	0.002457002457
longchamps	1	1	0.002457002457
longboard	2	1	0.004914004914
loquis	1	1	0.002457002457
loquita	3	2	0.014742014742
loquitaaaa	1	1	0.002457002457
loquitha	1	1	0.002457002457
loquilla	1	1	0.002457002457
loque	1	1	0.002457002457
loqoo	1	1	0.002457002457
lopez	4	3	0.029484029484
los	819	308	619.783783784
losiento	1	1	0.002457002457
losientoo	1	1	0.002457002457
losè	1	1	0.002457002457
loss	2	2	0.00982800982801
lossssssssssssss	1	1	0.002457002457
lose	15	12	0.44226044226
lora	5	4	0.04914004914
loraaaaaaa	1	1	0.002457002457
lorita	1	1	0.002457002457
lore	1	1	0.002457002457
lorelilla	1	1	0.002457002457
lorena	4	2	0.019656019656
lorenci	1	1	0.002457002457
lorenso	1	1	0.002457002457
loro	2	2	0.00982800982801
loros	3	3	0.022113022113
lourdes	3	3	0.022113022113
lourdess	1	1	0.002457002457
lourdeeeeees	1	1	0.002457002457
loteria	1	1	0.002457002457
lov	2	2	0.00982800982801
lovato	8	2	0.039312039312
loviu	2	1	0.004914004914
love	25	17	1.04422604423
lovee	1	1	0.002457002457
lovesong	1	1	0.002457002457
loveu	1	1	0.002457002457
loved	1	1	0.002457002457
lovvv	1	1	0.002457002457
lñksuadeq	1	1	0.002457002457
lp	1	1	0.002457002457
lpm	16	11	0.432432432432
lpmmmmmmmmmmmm	1	1	0.002457002457
lpda	6	2	0.029484029484
lsd	1	1	0.002457002457
lsdsdskfs	1	1	0.002457002457
lsdgsdlg	1	1	0.002457002457
lsto	9	1	0.022113022113
lstoo	1	1	0.002457002457
lrntb	1	1	0.002457002457
lu	5	5	0.0614250614251
lucas	25	19	1.16707616708
lucassalvi	1	1	0.002457002457
luces	2	2	0.00982800982801
luci	1	1	0.002457002457
lucia	6	5	0.0737100737101
luciaana	1	1	0.002457002457
luciana	3	2	0.014742014742
luciano	4	3	0.029484029484
lucis	1	1	0.002457002457
lucila	1	1	0.002457002457
lucio	1	1	0.002457002457
lucha	1	1	0.002457002457
luchar	6	6	0.0884520884521
lucharia	1	1	0.002457002457
luchy	2	1	0.004914004914
lucho	2	2	0.00982800982801
luchoo	1	1	0.002457002457
lucrecia	2	1	0.004914004914
lucua	1	1	0.002457002457
lucy	1	1	0.002457002457
lubricando	1	1	0.002457002457
luego	44	36	3.89189189189
lud	1	1	0.002457002457
lugar	70	56	9.63144963145
lugares	10	8	0.19656019656
luis	13	11	0.351351351351
luisito	1	1	0.002457002457
luisina	1	1	0.002457002457
luisa	2	2	0.00982800982801
luh	1	1	0.002457002457
luki	1	1	0.002457002457
lukiiiii	1	1	0.002457002457
lukiita	1	1	0.002457002457
lukitas	2	1	0.004914004914
lukhitaass	1	1	0.002457002457
luketah	1	1	0.002457002457
lukas	2	2	0.00982800982801
lujo	13	12	0.383292383292
luli	1	1	0.002457002457
lultima	1	1	0.002457002457
lullaby	1	1	0.002457002457
luna	12	9	0.265356265356
lunares	9	2	0.044226044226
lunatica	1	1	0.002457002457
lunes	9	9	0.199017199017
luqqas	1	1	0.002457002457
luquichu	1	1	0.002457002457
luser	1	1	0.002457002457
lurdes	1	1	0.002457002457
luu	3	3	0.022113022113
luuh	1	1	0.002457002457
luukiitaass	1	1	0.002457002457
luujan	1	1	0.002457002457
luuuuuuz	1	1	0.002457002457
luuuuuuuuu	1	1	0.002457002457
luuuuuuuuuness	1	1	0.002457002457
lutter	1	1	0.002457002457
luz	5	5	0.0614250614251
luzz	1	1	0.002457002457
lwwy	1	1	0.002457002457
lvide	1	1	0.002457002457
lynda	1	1	0.002457002457
lügen	1	1	0.002457002457
p	37	28	2.54545454545
pl	1	1	0.002457002457
plaaatonicooooooo	1	1	0.002457002457
plaaagiame	1	1	0.002457002457
plaatooniico	1	1	0.002457002457
placer	3	3	0.022113022113
placerrrrrrr	1	1	0.002457002457
plaga	2	2	0.00982800982801
plagiar	2	2	0.00982800982801
plagiame	1	1	0.002457002457
plagean	1	1	0.002457002457
plageando	1	1	0.002457002457
plaguiar	1	1	0.002457002457
plaguitas	1	1	0.002457002457
plan	3	3	0.022113022113
planiado	1	1	0.002457002457
planchita	1	1	0.002457002457
planchas	2	1	0.004914004914
planeaste	1	1	0.002457002457
planeado	1	1	0.002457002457
planes	3	3	0.022113022113
planee	1	1	0.002457002457
planeta	2	2	0.00982800982801
planetas	1	1	0.002457002457
plantas	1	1	0.002457002457
plantado	2	2	0.00982800982801
plano	2	2	0.00982800982801
plaquita	1	1	0.002457002457
plasita	2	1	0.004914004914
plastiicola	1	1	0.002457002457
plastica	1	1	0.002457002457
plata	20	20	0.982800982801
plataa	2	2	0.00982800982801
plataaaaaaaaaaaaaaaaaaaaaa	1	1	0.002457002457
platano	1	1	0.002457002457
plataforma	1	1	0.002457002457
platiado	4	1	0.00982800982801
plate	2	1	0.004914004914
plateados	1	1	0.002457002457
plato	5	4	0.04914004914
platos	2	2	0.00982800982801
platoooo	1	1	0.002457002457
platoonicoo	1	1	0.002457002457
platoniicaaa	1	1	0.002457002457
platoniico	1	1	0.002457002457
platoniqqo	1	1	0.002457002457
platonica	9	5	0.110565110565
platonicas	1	1	0.002457002457
platonico	64	50	7.86240786241
platonicos	7	6	0.103194103194
platonicoo	3	3	0.022113022113
platonicoos	1	1	0.002457002457
platonicooo	1	1	0.002457002457
platonicoooooooooooooooo	1	1	0.002457002457
platonika	1	1	0.002457002457
platnico	1	1	0.002457002457
play	18	11	0.486486486486
playa	7	7	0.120393120393
playaaaaaaaaaaaaaaaaaaaaa	1	1	0.002457002457
playas	1	1	0.002457002457
playon	1	1	0.002457002457
plaza	9	4	0.0884520884521
plazaaa	1	1	0.002457002457
plazi	1	1	0.002457002457
pleace	2	2	0.00982800982801
pleasss	1	1	0.002457002457
please	4	4	0.039312039312
pleasee	1	1	0.002457002457
pley	1	1	0.002457002457
plezioza	1	1	0.002457002457
pleguntar	1	1	0.002457002457
plenas	1	1	0.002457002457
plenamente	1	1	0.002457002457
plenero	1	1	0.002457002457
pleno	1	1	0.002457002457
pluma	2	2	0.00982800982801
plumas	1	1	0.002457002457
plutarko	1	1	0.002457002457
pliiss	1	1	0.002457002457
plis	5	5	0.0614250614251
pliss	2	2	0.00982800982801
pliz	1	1	0.002457002457
plomo	2	2	0.00982800982801
pq	11	10	0.27027027027
pòr	1	1	0.002457002457
pa	30	21	1.54791154791
paquete	1	1	0.002457002457
paquetes	1	1	0.002457002457
paa	1	1	0.002457002457
paaa	4	4	0.039312039312
paaaaa	1	1	0.002457002457
paaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaasate	1	1	0.002457002457
paaaaaaaaaaaso	1	1	0.002457002457
paaaaaaasaate	1	1	0.002457002457
paaaaaaasate	2	2	0.00982800982801
paaaaaaris	1	1	0.002457002457
paaaz	1	1	0.002457002457
paaalo	1	1	0.002457002457
paaf	1	1	0.002457002457
paappo	1	1	0.002457002457
paasa	1	1	0.002457002457
paasaate	1	1	0.002457002457
paasapasa	1	1	0.002457002457
paasate	2	2	0.00982800982801
paase	1	1	0.002457002457
paaso	3	2	0.014742014742
paasoo	2	2	0.00982800982801
paar	2	2	0.00982800982801
paaraa	1	1	0.002457002457
paaz	1	1	0.002457002457
pacion	1	1	0.002457002457
pacheco	1	1	0.002457002457
pachorra	2	1	0.004914004914
paces	1	1	0.002457002457
paco	1	1	0.002457002457
paba	1	1	0.002457002457
pabada	1	1	0.002457002457
pabadas	4	3	0.029484029484
pabellon	1	1	0.002457002457
pabliito	3	2	0.014742014742
pablito	5	3	0.036855036855
pableeto	1	1	0.002457002457
pablo	7	7	0.120393120393
paez	2	2	0.00982800982801
padrinos	1	1	0.002457002457
padre	7	5	0.0859950859951
padres	15	11	0.405405405405
paddre	2	1	0.004914004914
pag	3	3	0.022113022113
paga	4	4	0.039312039312
pagar	2	1	0.004914004914
pagame	1	1	0.002457002457
pagan	2	2	0.00982800982801
pagina	57	48	6.72235872236
paginas	2	2	0.00982800982801
pague	1	1	0.002457002457
page	2	1	0.004914004914
paff	4	2	0.019656019656
pai	1	1	0.002457002457
pais	64	50	7.86240786241
paises	6	6	0.0884520884521
pain	1	1	0.002457002457
pak	1	1	0.002457002457
paja	11	11	0.297297297297
pajaaaaaa	1	1	0.002457002457
pajaaaaaaaaaaaaaaaaaaa	1	1	0.002457002457
pajas	2	1	0.004914004914
pajarito	6	4	0.0589680589681
pajaro	1	1	0.002457002457
pajiandome	1	1	0.002457002457
pajeas	1	1	0.002457002457
pajearte	1	1	0.002457002457
pajer	1	1	0.002457002457
pajera	8	7	0.137592137592
pajeraa	1	1	0.002457002457
pajerito	1	1	0.002457002457
pajero	11	9	0.243243243243
pajeros	4	4	0.039312039312
pajeroooo	1	1	0.002457002457
pajerooooooooo	1	1	0.002457002457
pampa	1	1	0.002457002457
pamplona	1	1	0.002457002457
pame	2	2	0.00982800982801
pamela	1	1	0.002457002457
pal	4	4	0.039312039312
pala	1	1	0.002457002457
palacin	1	1	0.002457002457
palab	2	1	0.004914004914
palabr	1	1	0.002457002457
palabra	37	32	2.90909090909
palabraa	1	1	0.002457002457
palabraas	1	1	0.002457002457
palabras	31	30	2.28501228501
palabrotas	1	1	0.002457002457
palavra	1	1	0.002457002457
paleau	1	1	0.002457002457
paletas	1	1	0.002457002457
pali	1	1	0.002457002457
palipolvereteamamuchomas	1	1	0.002457002457
palicula	1	1	0.002457002457
palito	1	1	0.002457002457
palida	1	1	0.002457002457
palidas	1	1	0.002457002457
palidita	1	1	0.002457002457
palma	1	1	0.002457002457
palladini	1	1	0.002457002457
palo	8	8	0.157248157248
palos	1	1	0.002457002457
palomita	1	1	0.002457002457
palomioooo	1	1	0.002457002457
paloma	1	1	0.002457002457
palomas	1	1	0.002457002457
palomav	1	1	0.002457002457
palooo	1	1	0.002457002457
pao	1	1	0.002457002457
paos	1	1	0.002457002457
paola	5	3	0.036855036855
paoo	2	1	0.004914004914
paooooooooo	1	1	0.002457002457
pan	16	14	0.550368550369
panaderia	1	1	0.002457002457
pancito	1	1	0.002457002457
pancha	1	1	0.002457002457
panchaa	1	1	0.002457002457
panchito	1	1	0.002457002457
panchio	1	1	0.002457002457
pancheria	1	1	0.002457002457
pancho	2	2	0.00982800982801
panchos	1	1	0.002457002457
pandilla	1	1	0.002457002457
pandillera	1	1	0.002457002457
panda	1	1	0.002457002457
panificadora	1	1	0.002457002457
panqueques	1	1	0.002457002457
pantalla	4	4	0.039312039312
pantalon	5	4	0.04914004914
pantalones	1	1	0.002457002457
pantuflas	1	1	0.002457002457
panzita	1	1	0.002457002457
panza	1	1	0.002457002457
pañales	4	4	0.039312039312
pañuelo	1	1	0.002457002457
papa	46	37	4.18181818182
papas	12	10	0.29484029484
papagayo	2	1	0.004914004914
papanoel	1	1	0.002457002457
papi	2	2	0.00982800982801
papii	1	1	0.002457002457
papiitoo	1	1	0.002457002457
papiarcaaaaaaaaaaaaaaaaaaa	1	1	0.002457002457
papirola	1	1	0.002457002457
papita	1	1	0.002457002457
papitas	1	1	0.002457002457
papito	2	2	0.00982800982801
papel	7	5	0.0859950859951
papeleta	1	1	0.002457002457
papu	4	1	0.00982800982801
papucho	1	1	0.002457002457
papo	1	1	0.002457002457
pas	1	1	0.002457002457
pasa	175	125	53.7469287469
pasaa	1	1	0.002457002457
pasaaaaaa	1	1	0.002457002457
pasaaaaaaaaaaaa	1	1	0.002457002457
pasaaaaaaate	1	1	0.002457002457
pasaaaaaate	2	2	0.00982800982801
pasaaaaate	1	1	0.002457002457
pasaaar	1	1	0.002457002457
pasaaat	1	1	0.002457002457
pasaaateee	1	1	0.002457002457
pasaaanaaa	1	1	0.002457002457
pasaass	1	1	0.002457002457
pasaarlaa	1	1	0.002457002457
pasaate	5	5	0.0614250614251
pasaatee	4	4	0.039312039312
pasaba	10	10	0.2457002457
pasabamos	2	2	0.00982800982801
pasables	1	1	0.002457002457
pasada	2	2	0.00982800982801
pasadte	1	1	0.002457002457
pasado	38	30	2.80098280098
pasados	1	1	0.002457002457
pasadoooooo	1	1	0.002457002457
pasai	1	1	0.002457002457
pasaje	3	3	0.022113022113
pasajero	1	1	0.002457002457
pasams	1	1	0.002457002457
pasame	10	10	0.2457002457
pasamee	1	1	0.002457002457
pasameee	1	1	0.002457002457
pasamos	9	9	0.199017199017
pasala	1	1	0.002457002457
pasalo	5	4	0.04914004914
pasan	11	11	0.297297297297
pasando	20	17	0.835380835381
pasandomeee	2	2	0.00982800982801
pasandote	1	1	0.002457002457
pasandoo	2	2	0.00982800982801
pasas	121	87	25.8648648649
pasass	3	3	0.022113022113
pasasta	1	1	0.002457002457
pasaste	7	6	0.103194103194
pasastes	1	1	0.002457002457
pasar	53	45	5.85995085995
pasara	4	4	0.039312039312
pasare	4	4	0.039312039312
pasaria	4	4	0.039312039312
pasarias	2	2	0.00982800982801
pasarin	2	1	0.004914004914
pasarme	4	4	0.039312039312
pasarla	3	3	0.022113022113
pasaros	4	1	0.00982800982801
pasaron	3	3	0.022113022113
pasarse	4	3	0.029484029484
pasarte	6	6	0.0884520884521
pasat	1	1	0.002457002457
pasatae	1	1	0.002457002457
pasatiempo	4	4	0.039312039312
pasate	1031	318	805.547911548
pasateasate	1	1	0.002457002457
pasatec	1	1	0.002457002457
pasatee	81	69	13.7321867322
pasateee	24	19	1.12039312039
pasateeee	9	9	0.199017199017
pasateeeee	2	2	0.00982800982801
pasateeeeee	21	20	1.03194103194
pasateeeeeee	4	4	0.039312039312
pasateeeeeeee	1	1	0.002457002457
pasateeeeeeeee	1	1	0.002457002457
pasateeeeeeeeee	1	1	0.002457002457
pasateeeeeeeeeee	1	1	0.002457002457
pasateeeeeeeeeeee	1	1	0.002457002457
pasatela	1	1	0.002457002457
pasatetete	8	6	0.117936117936
pasatetetete	11	11	0.297297297297
pasatey	1	1	0.002457002457
pasatte	12	11	0.324324324324
pasattee	1	1	0.002457002457
pasatteee	1	1	0.002457002457
pasaz	1	1	0.002457002457
pase	140	98	33.7100737101
pasear	2	2	0.00982800982801
pasece	1	1	0.002457002457
pasee	26	25	1.59705159705
paseee	14	14	0.481572481572
paseeeeeee	1	1	0.002457002457
paseeeeeeeeeee	1	1	0.002457002457
paseeeeeeeeeeeeee	1	1	0.002457002457
pasen	1	1	0.002457002457
pasense	1	1	0.002457002457
pasenlo	1	1	0.002457002457
pases	13	11	0.351351351351
pasera	1	1	0.002457002457
pasete	1	1	0.002457002457
pasillos	1	1	0.002457002457
pasion	3	3	0.022113022113
pasito	1	1	0.002457002457
paso	671	241	397.324324324
pasosososo	1	1	0.002457002457
paso:)	5	5	0.0614250614251
pasou	1	1	0.002457002457
pasoo	69	46	7.79852579853
pasoo:)	2	2	0.00982800982801
pasooo	44	36	3.89189189189
pasoooo	8	8	0.157248157248
pasoooooooo	2	2	0.00982800982801
pasooooooooo	1	1	0.002457002457
pasooooooooooooo	1	1	0.002457002457
pasoooooooooooooo	1	1	0.002457002457
pasoooooooooooooooooooo	1	1	0.002457002457
pass	1	1	0.002457002457
passaate	1	1	0.002457002457
passar	1	1	0.002457002457
passarelli	1	1	0.002457002457
passate	2	2	0.00982800982801
passatee	1	1	0.002457002457
passando	1	1	0.002457002457
passsssse	1	1	0.002457002457
passso	1	1	0.002457002457
passe	1	1	0.002457002457
passo	1	1	0.002457002457
passoo	3	3	0.022113022113
pasò	1	1	0.002457002457
pasu	1	1	0.002457002457
pasta	4	2	0.019656019656
pastas	3	3	0.022113022113
pastillas	3	3	0.022113022113
paste	1	1	0.002457002457
pastel	1	1	0.002457002457
pastelera	1	1	0.002457002457
pasto	1	1	0.002457002457
pastor	1	1	0.002457002457
pastorutti	1	1	0.002457002457
par	19	16	0.746928746929
para	752	302	557.995085995
paraa	6	6	0.0884520884521
paraaaaaa	1	1	0.002457002457
paraaaaaaaaaaaa	1	1	0.002457002457
paraaste	1	1	0.002457002457
paraca	1	1	0.002457002457
paracaidas	10	10	0.2457002457
paracaidismo	3	3	0.022113022113
parada	3	3	0.022113022113
paradas	1	1	0.002457002457
parados	2	1	0.004914004914
paraiso	1	1	0.002457002457
parana	4	2	0.019656019656
parandote	1	1	0.002457002457
paranormal	3	3	0.022113022113
paras	1	1	0.002457002457
paraste	1	1	0.002457002457
parastes	1	1	0.002457002457
parar	4	4	0.039312039312
pararia	1	1	0.002457002457
parate	1	1	0.002457002457
parcial	1	1	0.002457002457
parce	2	2	0.00982800982801
parcee	1	1	0.002457002457
pare	1	1	0.002457002457
parean	1	1	0.002457002457
parecia	3	3	0.022113022113
parecian	1	1	0.002457002457
parecieron	1	1	0.002457002457
parecidas	1	1	0.002457002457
parecido	2	2	0.00982800982801
parecio	3	3	0.022113022113
parece	60	48	7.07616707617
pareces	18	17	0.751842751843
pareceran	1	1	0.002457002457
pareceee	1	1	0.002457002457
parecen	9	8	0.176904176904
pareescooo	1	1	0.002457002457
pareese	1	1	0.002457002457
pared	1	1	0.002457002457
paredes	2	2	0.00982800982801
pareja	29	20	1.42506142506
parejaaaaa	1	1	0.002457002457
parejas	4	3	0.029484029484
pares	2	2	0.00982800982801
paresca	1	1	0.002457002457
paresco	4	4	0.039312039312
parese	3	2	0.014742014742
paresk	1	1	0.002457002457
parezca	2	2	0.00982800982801
parezco	4	4	0.039312039312
pardini	1	1	0.002457002457
pardo	1	1	0.002457002457
pari	3	1	0.00737100737101
paris	3	2	0.014742014742
pariz	1	1	0.002457002457
parido	1	1	0.002457002457
pario	4	4	0.039312039312
park	1	1	0.002457002457
parkour	1	1	0.002457002457
parlantes	2	2	0.00982800982801
paro	2	2	0.00982800982801
parque	4	4	0.039312039312
parra	1	1	0.002457002457
parrandaas	1	1	0.002457002457
parrila	1	1	0.002457002457
parroquial	1	1	0.002457002457
part	1	1	0.002457002457
participar	1	1	0.002457002457
participando	2	2	0.00982800982801
participante	1	1	0.002457002457
particula	1	1	0.002457002457
particular	2	2	0.00982800982801
partis	7	7	0.120393120393
partido	15	12	0.44226044226
partidos	3	2	0.014742014742
party	2	1	0.004914004914
parte	33	29	2.35135135135
partes	3	3	0.022113022113
partee	1	1	0.002457002457
parteee	1	1	0.002457002457
parten	1	1	0.002457002457
partuza	1	1	0.002457002457
parto	12	8	0.235872235872
pau	4	4	0.039312039312
pauula	2	2	0.00982800982801
pauly	1	1	0.002457002457
paula	3	3	0.022113022113
paulus	1	1	0.002457002457
pauli	1	1	0.002457002457
pauliita	1	1	0.002457002457
pata	4	4	0.039312039312
patada	5	4	0.04914004914
patadas	4	2	0.019656019656
pateada	1	1	0.002457002457
pates	1	1	0.002457002457
paternal	1	1	0.002457002457
patetica	6	4	0.0589680589681
pateticas	1	1	0.002457002457
patetico	1	1	0.002457002457
patillas	1	1	0.002457002457
patitoooo	1	1	0.002457002457
patio	1	1	0.002457002457
patioooooo	1	1	0.002457002457
patin	1	1	0.002457002457
patineta	8	2	0.039312039312
pato	19	10	0.46683046683
